section,source_uri,source_label,target_label,target_uri,match,skos_predicate
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/69070,LIMESTONE QUARRY,quarries (extracting complexes),http://vocab.getty.edu/aat/300000402,broad match,broadMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68890,Linear Ditch,ditches,http://vocab.getty.edu/aat/300006178,broad match,broadMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68890,LINEAR EARTHWORK,earthworks (engineering works),http://vocab.getty.edu/aat/300008020,broad match,broadMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70378,LINEAR FEATURE,earthworks (engineering works),http://vocab.getty.edu/aat/300008020,broad match,broadMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/94213,LITHIC SCATTER,lithics,http://vocab.getty.edu/aat/300379567,close match,closeMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/94214,LITHIC WORKING SITE,lithics,http://vocab.getty.edu/aat/300379567,broad match,broadMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70006,LONG BARROW,long barrows,http://vocab.getty.edu/aat/300391498,exact match,exactMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70086,LONG MOUND,long barrows,http://vocab.getty.edu/aat/300391498,close match,closeMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/104173,LONGHOUSE,longhouses (multiple dwellings),http://vocab.getty.edu/aat/300005672,close match,closeMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68626,LYNCHET,agricultural land,http://vocab.getty.edu/aat/300008631,broad match,broadMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/141875,MACELLUM,macella,http://vocab.getty.edu/aat/300005241,exact match,exactMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/141948,MACHINE GUN POST,gun mounts,http://vocab.getty.edu/aat/300221835,close match,closeMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68567,MALT KILN,kilns,http://vocab.getty.edu/aat/300022798,broad match,broadMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/69130,MALTINGS,malthouses,http://vocab.getty.edu/aat/300004950,close match,closeMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/97254,MANAGED WOODLAND,forests (cultural landscapes),http://vocab.getty.edu/aat/300008863,close match,closeMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68648,MANOR,manors (agricultural complexes),http://vocab.getty.edu/aat/300000238,exact match,exactMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68948,MANOR HOUSE,manor houses,http://vocab.getty.edu/aat/300005579,exact match,exactMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/69438,MARITIME,marine structures,http://vocab.getty.edu/aat/300008038,close match,closeMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68796,MARKET,markets (structures),http://vocab.getty.edu/aat/300005238,exact match,exactMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/71722,MARKET HOUSE,market houses,http://vocab.getty.edu/aat/300312182,exact match,exactMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/69113,MARL PIT,quarries (extracting complexes),http://vocab.getty.edu/aat/300000402,broad match,broadMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/87826,MARSHALLING YARD,marshalling yards,http://vocab.getty.edu/aat/300000691,exact match,exactMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68893,MARTELLO TOWER,martello towers,http://vocab.getty.edu/aat/300006946,exact match,exactMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/144484,MASS GRAVE,graves,http://vocab.getty.edu/aat/300005907,close match,closeMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70109,MONUMENTAL MOUND,ceremonial mounds,http://vocab.getty.edu/aat/300386964,close match,closeMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70382,MOUND,mounds,http://vocab.getty.edu/aat/300008024,exact match,exactMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68897,PALISADE,palisades (outworks),http://vocab.getty.edu/aat/300003717,exact match,exactMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70398,PIT,pits (earthworks),http://vocab.getty.edu/aat/300008027,close match,closeMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70407,RING DITCH,ring ditches,http://vocab.getty.edu/aat/300312201,exact match,exactMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70182,SANCTUARY,sanctuaries (religious building spaces),http://vocab.getty.edu/aat/300004575,exact match,exactMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70411,SHELTER,shelters (single built works),http://vocab.getty.edu/aat/300007688,exact match,exactMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70184,SHRINE,shrines (structures),http://vocab.getty.edu/aat/300007558,exact match,exactMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/69333,WINDMILL,windmills,http://vocab.getty.edu/aat/300006273,exact match,exactMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/68972,MIDDEN,middens,http://vocab.getty.edu/aat/300120507,exact match,exactMatch
5. ADS Monuments,http://purl.org/heritagedata/schemes/eh_tmt2/concepts/70152,MONASTERY,monasteries (built complexes),http://vocab.getty.edu/aat/300000641,exact match,exactMatch
